file_name,cost
00000090.jpg,81.42020548440141
00000089.jpg,28.421242773589764
00000091.jpg,57.5676552702059
00000094.jpg,32.55534550388335
00000092.jpg,73.29540231416006
00000093.jpg,34.95566093994036
00000095.jpg,303.9713198935412
00000096.jpg,259.86460081950656
00000097.jpg,105.09649192770222
00000099.jpg,85.57708871663785
00000098.jpg,70.84388001591033
00000100.jpg,73.80934751970636
00000101.jpg,145.06454832507168
00000102.jpg,87.17175538513693
00000103.jpg,32.378141862541014
00000104.jpg,48.52277235448029
00000106.jpg,24.23672759955389
00000107.jpg,87.00344518065607
00000105.jpg,47.609669153477704
00000108.jpg,73.9993409434124
00000109.jpg,88.59593780345148
00000110.jpg,63.305960770909216
00000111.jpg,128.32028161877156
00000113.jpg,180.9193342747201
00000112.jpg,81.21397779007906
00000114.jpg,105.5675877698372
00000115.jpg,77.00672571890121
00000116.jpg,127.20779844446672
00000118.jpg,45.12085205173131
00000117.jpg,73.1696303617838
00000119.jpg,56.33452973813628
00000120.jpg,179.07539112677514
00000122.jpg,181.11022505262738
00000123.jpg,21.670326834328822
00000121.jpg,139.45290407345456
00000125.jpg,79.38283909921519
00000124.jpg,42.33657402666475
00000126.jpg,128.5109276626911
00000128.jpg,57.3276714926553
00000127.jpg,70.5254655710416
00000129.jpg,112.699666016761
00000131.jpg,75.45273026266206
00000130.jpg,101.52392716649712
00000132.jpg,131.32108746099576
00000134.jpg,65.73177981136719
00000133.jpg,98.66676259979236
00000136.jpg,173.9635284606821
00000135.jpg,99.18207326494492
00000137.jpg,162.20487839742344
00000139.jpg,123.65380367054422
00000140.jpg,57.48605613101422
00000138.jpg,89.97958091028009
00000141.jpg,87.24335773296438
00000142.jpg,64.64745124941399
00000143.jpg,73.4262105151583
00000144.jpg,55.571238324895184
00000146.jpg,81.17997954878753
00000147.jpg,354.39076043974427
00000145.jpg,117.23713594939535
00000150.jpg,51.5219613607691
00000149.jpg,79.3440163343158
00000148.jpg,102.14036704263368
00000151.jpg,91.06107023170105
00000152.jpg,66.01373010008825
00000153.jpg,124.68294210169996
00000154.jpg,137.70172854551979
00000156.jpg,21.129771339775967
00000155.jpg,139.1325864160923
00000157.jpg,215.21351241913035
00000158.jpg,73.12806067458575
00000160.jpg,137.09683747224284
00000159.jpg,223.89886030664937
00000161.jpg,239.33585809433862
00000162.jpg,106.99010998716592
00000163.jpg,83.85877126768897
00000166.jpg,90.83388954209722
00000164.jpg,83.16191102179076
00000165.jpg,99.78298722804985
00000168.jpg,58.92740210388307
00000167.jpg,99.01394731588888
00000171.jpg,226.15452604545106
00000169.jpg,66.82796605601087
00000170.jpg,59.30667996023468
00000172.jpg,263.7580144824117
00000173.jpg,55.0735833896545
00000175.jpg,34.035890023353645
00000174.jpg,26.593243054720922
00000176.jpg,113.94282688709356
00000177.jpg,192.8111008487442
00000180.jpg,46.89746781248723
00000179.jpg,50.2843324808533
00000178.jpg,92.04769068516345
00000181.jpg,71.8549880618055
00000182.jpg,117.42820009215141
00000183.jpg,107.54209089169164
00000184.jpg,97.55340105958064
00000185.jpg,161.9664200786383
00000186.jpg,121.40324043751508
00000188.jpg,82.33787589480613
00000187.jpg,115.04587608221908
00000189.jpg,196.1457032678377
00000190.jpg,68.58217436161243
00000191.jpg,30.386233545967002
00000192.jpg,100.74185639292341
00000193.jpg,154.3891641397299
00000195.jpg,129.85198755742826
00000194.jpg,108.89150566574594
00000196.jpg,173.0196892385693
00000198.jpg,132.82319311554204
00000197.jpg,26.690983168505483
00000200.jpg,136.24914594315828
00000199.jpg,80.68057000358412
00000203.jpg,165.62397943275172
00000201.jpg,56.73888697252386
00000202.jpg,42.07442268439159
00000206.jpg,43.42210816925018
00000204.jpg,25.97087053357337
00000205.jpg,150.56350566738
00000208.jpg,60.688012126089895
00000207.jpg,63.4922029037855
00000210.jpg,80.33665042672051
00000209.jpg,96.06566419781237
00000211.jpg,62.57429531063509
00000212.jpg,20.030696167131108
00000213.jpg,100.62344032901329
00000214.jpg,23.97288682726664
00000215.jpg,40.18050838862365
00000216.jpg,63.252735537289794
00000218.jpg,209.63412753275608
00000217.jpg,65.65351207038887
00000219.jpg,129.0761052043539
00000221.jpg,69.13005397251763
00000220.jpg,41.63529647849115
00000222.jpg,228.25103927301205
00000224.jpg,50.670679949666024
00000223.jpg,47.44742089837269
00000225.jpg,62.22841328718602
00000226.jpg,150.7429361837899
00000228.jpg,23.103811957382273
00000229.jpg,58.117681414749256
00000227.jpg,75.69254855155714
00000232.jpg,30.22736088166161
00000230.jpg,153.3778984963407
00000231.jpg,63.72625610011622
00000234.jpg,94.98223642150164
00000233.jpg,233.36134167942242
00000235.jpg,95.80658699536272
00000237.jpg,209.8876864426976
00000236.jpg,160.63367718510764
00000238.jpg,118.73234019248116
00000239.jpg,116.4148377525626
00000241.jpg,95.00939994243242
00000240.jpg,263.701791840459
00000242.jpg,75.33473758684784
00000243.jpg,59.083271891765726
00000245.jpg,125.28021786325738
00000244.jpg,64.73317698984066
00000247.jpg,74.06179197644374
00000246.jpg,86.54050616521316
00000250.jpg,33.834518309025235
00000248.jpg,66.65494862200576
00000249.jpg,167.83608528032346
00000253.jpg,62.62295695529567
00000252.jpg,58.11123661334147
00000251.jpg,56.6663559695396
00000255.jpg,89.5413782222736
00000254.jpg,48.71451203990561
00000256.jpg,133.02882473924552
00000258.jpg,86.55466274766243
00000257.jpg,17.324560992780288
00000259.jpg,22.667876378193906
00000260.jpg,140.76613214378978
00000261.jpg,117.62995380048449
00000262.jpg,237.2054942309516
00000264.jpg,83.73208659664962
00000263.jpg,38.456114940070414
00000266.jpg,83.22509255989429
00000265.jpg,135.0731842484539
00000267.jpg,51.500441786121826
00000270.jpg,176.545578233489
00000269.jpg,59.48643139485046
00000268.jpg,101.30902762510084
00000273.jpg,46.71211994755825
00000271.jpg,77.50641065441604
00000272.jpg,81.6081182238482
00000275.jpg,389.6489597218196
00000274.jpg,102.35192770074028
00000277.jpg,76.27543174999755
00000276.jpg,78.36745371267776
00000278.jpg,64.63935785691571
00000279.jpg,57.462299371146344
00000280.jpg,33.42817254368959
00000282.jpg,146.30154493135814
00000281.jpg,40.62527584643283
00000284.jpg,261.9565386615812
00000283.jpg,224.13758294375432
00000286.jpg,168.79238743119063
00000287.jpg,39.52130885223312
00000285.jpg,59.70457886558718
00000289.jpg,179.93157940723304
00000290.jpg,23.56174447490905
00000288.jpg,90.36637303340562
00000292.jpg,55.17451852647007
00000291.jpg,90.34928991006214
00000295.jpg,133.42380483327716
00000294.jpg,59.99218395234504
00000293.jpg,93.22821546625471
00000297.jpg,81.09965368521001
00000296.jpg,82.43882910578448
00000299.jpg,108.82353604212472
00000298.jpg,88.528340019958
00000300.jpg,31.332563662450656
00000301.jpg,39.4352323137889
00000303.jpg,20.413835387028037
00000302.jpg,39.66472572556762
00000306.jpg,51.0942380524343
00000305.jpg,261.6830744191548
00000304.jpg,54.200781727347184
00000307.jpg,70.3215231169884
00000308.jpg,54.08662932129363
00000309.jpg,54.981105999686186
00000310.jpg,151.5180381652607
00000311.jpg,56.63658224970046
00000312.jpg,149.9144295359632
00000313.jpg,222.08340421714803
00000315.jpg,38.30936581767581
00000314.jpg,22.64643392166089
00000316.jpg,123.13708857296952
00000319.jpg,83.9444685875857
00000317.jpg,26.99854437977385
00000318.jpg,53.94247493224788
00000321.jpg,103.06936868678707
00000320.jpg,85.09612273257393
00000324.jpg,63.802238926957976
00000323.jpg,149.73939747077813
00000322.jpg,79.27098952111112
00000326.jpg,157.3276149598848
00000325.jpg,160.82402043630069
00000327.jpg,23.729282071531053
00000328.jpg,62.90666582255827
00000329.jpg,45.22244419302202
00000331.jpg,51.781132661983754
00000330.jpg,114.13811077302964
00000332.jpg,191.41775339282958
00000333.jpg,8.508490305536753
00000334.jpg,154.2997243903566
00000335.jpg,27.55473683161857
00000337.jpg,46.71087877549798
00000338.jpg,51.66476351640206
00000336.jpg,54.94485847380519
00000339.jpg,183.0725205378876
00000340.jpg,99.37495189412958
00000342.jpg,70.61405726438836
00000341.jpg,34.79367614410457
00000343.jpg,79.00083268062006
00000344.jpg,48.322232298920525
00000345.jpg,108.81723061407783
00000348.jpg,47.66473897972577
00000347.jpg,82.39155161626523
00000346.jpg,147.5500245539832
00000350.jpg,99.4037269829144
00000349.jpg,82.0896750578565
00000351.jpg,74.62059812806251
00000352.jpg,106.14909640576893
00000354.jpg,30.34769547072704
00000355.jpg,129.2654870120997
00000353.jpg,48.91325771867315
00000357.jpg,118.41054854590037
00000356.jpg,42.24810647639482
00000360.jpg,106.71138193116116
00000358.jpg,235.49209614691128
00000359.jpg,55.87285360715793
00000362.jpg,278.5965254518237
00000361.jpg,234.4591647978714
00000364.jpg,95.72141190039144
00000363.jpg,45.514957539520026
00000367.jpg,67.8568267782604
00000365.jpg,91.29103828880741
00000366.jpg,30.886017755815548
00000369.jpg,50.66879633587555
00000368.jpg,74.73822713154044
00000370.jpg,142.86632895888695
00000371.jpg,95.06494358245126
00000374.jpg,99.20649595295158
00000372.jpg,117.33423544002571
00000373.jpg,93.02938878570944
00000375.jpg,74.6614393074969
00000376.jpg,86.8567590975737
00000377.jpg,176.52258579746876
00000378.jpg,180.61940109623174
00000379.jpg,101.40584652748848
00000381.jpg,55.669856877916146
00000380.jpg,86.9364135180023
00000382.jpg,72.2340100009873
00000384.jpg,144.75852193127898
00000383.jpg,56.42068041056717
00000387.jpg,263.0481772015894
00000385.jpg,53.02903745286017
00000386.jpg,92.35982484311613
00000388.jpg,27.803756374760283
00000390.jpg,55.27352542069546
00000389.jpg,72.09750838097352
00000391.jpg,48.320742797215786
00000392.jpg,83.68431284255938
00000394.jpg,78.18368874906035
00000393.jpg,106.24950584534693
00000396.jpg,185.2189380170768
00000395.jpg,81.98701222134092
00000398.jpg,182.36581851112598
00000397.jpg,27.94699716311356
00000399.jpg,62.85565638724695
00000401.jpg,77.69122874706609
00000400.jpg,70.81866405338091
00000402.jpg,280.28805526404045
00000404.jpg,79.0283701356013
00000405.jpg,34.645996132928474
00000403.jpg,53.670005414611566
00000406.jpg,98.62315796602957
00000407.jpg,92.22963248774613
00000408.jpg,37.39320242952984
00000409.jpg,39.65588318572056
00000410.jpg,38.33386035130519
00000411.jpg,163.92872667389642
00000412.jpg,370.41943635717473
00000414.jpg,207.69663585137886
00000413.jpg,63.71632684051009
00000416.jpg,71.19607714401097
00000415.jpg,45.993270746295565
00000419.jpg,99.98824918352707
00000417.jpg,47.62818496876727
00000418.jpg,34.31824188046924
00000420.jpg,200.04025074058444
00000421.jpg,134.39465005165957
00000423.jpg,34.27075238316928
00000422.jpg,94.80112587360935
00000424.jpg,86.16569087238236
00000426.jpg,121.19552722079857
00000425.jpg,91.46570086628029
00000427.jpg,30.317306438212604
00000428.jpg,61.717388254217894
00000430.jpg,88.09559056152278
00000429.jpg,32.583422104100265
00000432.jpg,58.79250542298668
00000431.jpg,102.43786644611193
00000433.jpg,38.09991707543313
00000435.jpg,17.038999705482
00000434.jpg,69.69577692474279
00000436.jpg,73.62721599614905
00000437.jpg,45.69241478917203
00000438.jpg,34.51089812750542
00000439.jpg,63.31946729410925
00000440.jpg,69.42854014691166
00000441.jpg,207.63204617616842
00000442.jpg,165.37570970902638
00000443.jpg,151.66770774245413
00000444.jpg,116.04839267325785
00000445.jpg,67.98913843594434
00000447.jpg,44.05971051921534
00000446.jpg,18.34880158246921
00000450.jpg,160.45629728758044
00000448.jpg,78.04010788241806
00000449.jpg,81.30868082053337
00000452.jpg,62.31629138477105
00000453.jpg,103.42578756707724
00000451.jpg,85.20704706951047
00000454.jpg,55.22835407674491
00000455.jpg,110.96586332960949
00000456.jpg,74.15573073102695
00000458.jpg,183.09820295738217
00000457.jpg,53.96010949494776
00000459.jpg,33.76578248884016
00000460.jpg,82.22293384711186
00000461.jpg,44.23976412151067
00000462.jpg,34.6753160633734
00000464.jpg,76.93807178498206
00000463.jpg,133.02160478450597
00000465.jpg,66.88229017382075
00000466.jpg,74.58064607529906
00000468.jpg,85.24934729553415
00000467.jpg,214.35807260466026
00000469.jpg,17.209858412623678
00000470.jpg,100.08155774108627
00000473.jpg,251.76104354934552
00000472.jpg,125.4604049760934
00000471.jpg,53.85513132114233
00000475.jpg,49.396972995561505
00000474.jpg,150.62467083110818
00000476.jpg,71.41244854992097
00000477.jpg,117.31326115174672
00000478.jpg,50.47935612114589
00000479.jpg,23.973367827733906
00000481.jpg,92.87283851273766
00000480.jpg,65.8902581276858
00000482.jpg,212.46426046888828
00000483.jpg,150.50825176099286
00000485.jpg,138.02239203300064
00000484.jpg,69.18013848357478
00000486.jpg,195.64855370256802
00000487.jpg,120.96317920209957
00000490.jpg,128.34198180453058
00000488.jpg,48.509800245780326
00000489.jpg,58.05941355559056
00000491.jpg,125.19911827859578
00000492.jpg,30.995684441247157
00000495.jpg,78.47208355775062
00000494.jpg,44.72764094458869
00000493.jpg,102.86991703335116
00000497.jpg,87.90162090444609
00000496.jpg,32.23254489423165
00000498.jpg,129.76263713387874
00000499.jpg,189.83836202299838
00000500.jpg,255.9820337018156
00000501.jpg,284.42239947980653
00000502.jpg,177.6761797311085
00000504.jpg,120.31365173845123
00000503.jpg,71.22140643176273
00000506.jpg,54.48973711052233
00000507.jpg,14.478184247737095
00000505.jpg,172.13429374318832
00000508.jpg,121.3115193182555
00000509.jpg,167.119053143651
00000511.jpg,75.85936095133928
00000510.jpg,159.38745065159114
00000512.jpg,127.63567046093323
00000513.jpg,133.8549965779255
00000514.jpg,87.41197763114769
00000516.jpg,39.213639494667184
00000515.jpg,219.98030742708767
00000518.jpg,41.696462500470965
00000517.jpg,72.91102507246045
00000519.jpg,18.477079320230857
00000521.jpg,84.34437569120831
00000520.jpg,26.925543977664585
00000524.jpg,35.38258334112482
00000523.jpg,120.20441842016943
00000522.jpg,139.17636892566964
00000525.jpg,190.1478389544817
00000526.jpg,98.9824954493255
00000528.jpg,142.20504515644984
00000529.jpg,289.1520174462084
00000527.jpg,28.211341153418182
00000530.jpg,35.29455703829113
00000531.jpg,12.329369814979383
00000534.jpg,172.6870269814877
00000532.jpg,190.82362028993526
00000533.jpg,33.43499063340061
00000536.jpg,141.92928545930798
00000535.jpg,115.33291130718838
00000538.jpg,27.33884502554988
00000537.jpg,77.10337473941776
00000541.jpg,20.10104112365046
00000540.jpg,76.71458111771717
00000539.jpg,171.65165309773838
00000542.jpg,63.26191624944172
00000543.jpg,211.7381545546985
00000544.jpg,54.41367083497661
00000545.jpg,24.120974747725306
00000546.jpg,62.952741120898295
00000547.jpg,48.269559038152046
00000548.jpg,181.44521629027847
00000549.jpg,142.9984293576206
00000550.jpg,145.49660846774867
00000551.jpg,18.723266081038272
00000553.jpg,114.42059069846238
00000552.jpg,85.60202465144069
00000554.jpg,37.083087347340545
00000555.jpg,28.1456539425912
00000558.jpg,42.44941487209286
00000557.jpg,126.27919884941844
00000556.jpg,179.06350484166862
00000560.jpg,38.96201084119487
00000561.jpg,229.626154870414
00000559.jpg,24.94137065070736
00000562.jpg,224.78892125074924
00000563.jpg,58.29762262541037
00000564.jpg,32.44894330211158
00000565.jpg,52.68462669182212
00000568.jpg,29.527065658111034
00000566.jpg,62.71670462290879
00000567.jpg,55.513155072947995
00000571.jpg,48.76447666281796
00000569.jpg,55.69739071452114
00000570.jpg,41.015461617890416
00000572.jpg,36.27988585222242
00000573.jpg,13.420974453447226
00000576.jpg,37.698168039352296
00000575.jpg,59.92773139829904
00000574.jpg,16.061542802760936
00000577.jpg,87.32222112927704
00000578.jpg,27.2607539492443
00000579.jpg,67.31765827106128
00000581.jpg,85.91713613452917
00000580.jpg,132.62836764236613
00000582.jpg,23.21674402188254
00000583.jpg,93.99933421212799
00000584.jpg,59.813052712429936
00000586.jpg,107.55728603337164
00000587.jpg,139.2842917347848
00000585.jpg,128.61703365534294
00000588.jpg,58.819796161664456
00000589.jpg,46.345839912138125
00000591.jpg,75.79648153899247
00000590.jpg,34.09815422252561
00000592.jpg,33.231257344775464
00000594.jpg,147.08554143764127
00000593.jpg,214.37870435662282
00000597.jpg,27.76625423081914
00000596.jpg,11.385222048231018
00000595.jpg,92.39004604998459
00000598.jpg,34.6985489931064
00000599.jpg,44.67026863351045
00000600.jpg,28.695400076967868
00000602.jpg,99.63641320565279
00000601.jpg,80.23293449313431
00000604.jpg,149.6111079958091
00000603.jpg,24.079529376188567
00000605.jpg,49.20103766800589
00000606.jpg,121.10845473482954
00000607.jpg,107.83004966108213
00000608.jpg,185.1612750047364
00000610.jpg,257.98275271400144
00000611.jpg,61.15524630358706
00000609.jpg,38.749923032627045
00000613.jpg,33.53578344010736
00000614.jpg,4.6823884959639805
00000612.jpg,72.08287747440272
00000615.jpg,35.90594667771265
00000616.jpg,51.111834438290174
00000618.jpg,61.41564520552797
00000617.jpg,25.404166278483075
00000619.jpg,41.432708771305904
00000622.jpg,171.87011239169186
00000621.jpg,31.63305722747292
00000620.jpg,242.1423376054313
00000623.jpg,76.99173100147787
00000624.jpg,30.53571332133498
00000626.jpg,51.324029691777255
00000627.jpg,138.86060946101622
00000625.jpg,160.3133665913455
00000630.jpg,203.88553916466984
00000628.jpg,126.31328834863315
00000629.jpg,135.45722348772858
00000632.jpg,65.87853924395404
00000631.jpg,29.850966060234104
00000633.jpg,25.98415385329089
00000635.jpg,24.988361136034733
00000634.jpg,33.218605186395514
00000636.jpg,126.45227525429577
00000637.jpg,140.2819450788988
00000638.jpg,12.47746766374328
00000639.jpg,34.86441661741862
00000641.jpg,48.90397147298633
00000642.jpg,44.874224803611945
00000640.jpg,38.64914575658684
00000644.jpg,105.60978792205786
00000643.jpg,56.62483044292168
00000645.jpg,168.2432349329146
00000646.jpg,97.27283092938322
00000647.jpg,127.02656796339735
00000649.jpg,55.478034964283026
00000648.jpg,72.35461943319687
00000652.jpg,82.99419861771153
00000651.jpg,26.56258617329673
00000650.jpg,43.3875184745279
00000653.jpg,85.9803788682358
00000655.jpg,85.09704795140765
00000654.jpg,23.892487834983005
00000657.jpg,108.26322024122628
00000656.jpg,104.59883631786334
00000660.jpg,7.917138832081539
00000659.jpg,202.39041516144096
00000658.jpg,88.04816166628666
00000662.jpg,90.96129239971485
00000661.jpg,41.643328313251736
00000665.jpg,4.9073276863375215
00000664.jpg,4.582571290149478
00000663.jpg,85.15884001589649
00000666.jpg,129.36637813336628
00000667.jpg,136.6981240866107
00000669.jpg,10.44417107893056
00000668.jpg,124.23742990257357
00000670.jpg,81.59091913646522
00000672.jpg,40.33574563575954
00000671.jpg,49.95595360099889
00000673.jpg,27.400002607279703
00000675.jpg,110.2794526660292
00000676.jpg,81.24167745246748
00000674.jpg,107.7513686087691
00000677.jpg,196.35386951025768
00000679.jpg,173.4652244067131
00000678.jpg,69.97873996395555
00000682.jpg,66.29863452255061
00000681.jpg,98.51931370207384
00000680.jpg,137.27178828739613
00000683.jpg,141.71748655156838
00000685.jpg,120.79298965276672
00000684.jpg,34.87380420465893
00000687.jpg,186.51497968455126
00000686.jpg,175.16330249459648
00000688.jpg,89.1068061223027
00000689.jpg,132.70193597318206
00000691.jpg,40.943509478188034
00000690.jpg,12.679873360480022
00000692.jpg,33.1749009625965
00000693.jpg,63.716781623170306
00000695.jpg,83.27821827525645
00000694.jpg,44.64718112442581
00000696.jpg,85.7697201762267
00000697.jpg,81.03418010927639
00000698.jpg,85.06074797856604
00000700.jpg,49.79799177844322
00000699.jpg,71.04617080496018
00000701.jpg,23.64848662396944
00000702.jpg,139.98465866218262
00000704.jpg,156.86825817520892
00000703.jpg,31.40938775633334
00000705.jpg,122.05514864015748
00000706.jpg,45.24852195646414
00000707.jpg,98.91383805002113
00000709.jpg,128.19597268449184
00000708.jpg,27.911089250105306
00000710.jpg,69.4286291984621
00000713.jpg,69.84759824829978
00000711.jpg,91.14399839489073
00000712.jpg,86.07683754476255
00000715.jpg,80.60504363788864
00000714.jpg,89.28751819665216
00000717.jpg,38.873839936614814
00000716.jpg,52.911746845545046
00000720.jpg,125.68657506293594
00000719.jpg,88.66268049571165
00000718.jpg,87.35893736001404
00000721.jpg,118.59640542310562
00000722.jpg,102.63506343844976
00000723.jpg,150.76085830681862
00000724.jpg,88.6373377655212
00000726.jpg,33.673258509167106
00000727.jpg,71.77903074140521
00000725.jpg,69.91124804460367
00000728.jpg,53.0963959184756
00000729.jpg,84.45674352674405
00000731.jpg,23.09854815337137
00000730.jpg,39.6589734131756
00000732.jpg,94.54508912415399
00000733.jpg,158.7309223682839
00000734.jpg,58.43367483525746
00000737.jpg,50.659127166695264
00000736.jpg,101.7919719638566
00000735.jpg,68.80962702504812
00000739.jpg,189.11857126595245
00000738.jpg,100.15379115694486
00000741.jpg,30.769363913720856
00000740.jpg,62.97097549088145
00000742.jpg,126.80393285220093
00000744.jpg,42.204747620434354
00000743.jpg,113.73137696683573
00000746.jpg,71.88283822226255
00000745.jpg,131.63576010791942
00000748.jpg,31.77527056510614
00000747.jpg,94.62616420841223
00000750.jpg,73.82774044410137
00000749.jpg,85.19718184884944
00000752.jpg,130.32859331642928
00000753.jpg,33.152957728398924
00000751.jpg,64.7597858316106
00000755.jpg,120.33457621745316
00000754.jpg,144.68176711855563
00000756.jpg,31.07301673064356
00000757.jpg,75.19074397511719
00000758.jpg,116.2414506330766
00000760.jpg,51.47101419292849
00000759.jpg,22.540386304818753
00000763.jpg,61.107612568920224
00000762.jpg,36.55410525392932
00000761.jpg,69.69850008967435
00000765.jpg,152.06007466862602
00000766.jpg,43.180611642838095
00000764.jpg,31.887251648142968
00000768.jpg,22.762713808960854
00000767.jpg,59.31620234422368
00000769.jpg,27.583697765449124
00000770.jpg,64.93236888222357
00000772.jpg,61.10528938209829
00000771.jpg,181.47171784334517
00000773.jpg,45.69948191169032
00000774.jpg,32.09708661474753
00000775.jpg,62.085855669196654
00000776.jpg,39.98513181943036
00000777.jpg,108.23307424507178
00000778.jpg,142.9029938282491
00000780.jpg,58.8519067409086
00000779.jpg,142.39131188394782
00000781.jpg,46.32317976030684
00000782.jpg,140.162694950522
00000783.jpg,189.17831026937958
00000784.jpg,35.0629448954564
00000785.jpg,79.56897642600781
00000786.jpg,75.05683754828033
00000787.jpg,62.60128497136155
00000790.jpg,39.216697625642965
00000789.jpg,92.44131952254145
00000788.jpg,86.56895673770637
00000792.jpg,33.39168141300552
00000791.jpg,110.59319431378698
00000794.jpg,82.98706610118833
00000793.jpg,30.364254831290346
00000795.jpg,61.73560657057748
00000796.jpg,26.362963837671828
00000797.jpg,84.51638822446688
00000798.jpg,57.12352821420019
00000799.jpg,53.7328910751789
00000801.jpg,73.50744099138484
00000800.jpg,44.73779499074239
00000803.jpg,86.52917444940228
00000804.jpg,32.25180764689505
00000802.jpg,28.2063715141646
00000807.jpg,94.95640512375854
00000805.jpg,151.5218253295434
00000806.jpg,56.76607171827942
00000809.jpg,103.60292288409113
00000808.jpg,34.6583425896673
00000811.jpg,37.870274301966454
00000812.jpg,153.92215243712818
00000810.jpg,26.715761220341648
00000814.jpg,99.96225033689993
00000813.jpg,122.29113537744385
00000815.jpg,146.08122157430176
00000816.jpg,77.37749165314467
00000817.jpg,50.93729771132814
00000818.jpg,56.72367406980894
00000819.jpg,56.2351578089718
00000821.jpg,167.84689566396204
00000820.jpg,124.38538712656464
00000822.jpg,136.00981600774494
00000823.jpg,104.65420550649472
00000826.jpg,75.49177756708531
00000825.jpg,279.27461789305977
00000824.jpg,31.550290338132662
00000827.jpg,49.71844433532636
00000828.jpg,140.25706521280432
00000829.jpg,52.70563871720514
00000830.jpg,54.18949669493888
00000831.jpg,159.57066055917716
00000832.jpg,113.49433618515468
00000833.jpg,26.213773276063705
00000834.jpg,14.317110569477371
00000837.jpg,23.31047386270325
00000835.jpg,26.05564824121373
00000836.jpg,38.13831432431752
00000839.jpg,70.71456011442244
00000838.jpg,50.494624847263935
00000842.jpg,63.2807199591279
00000841.jpg,71.93307473844679
00000840.jpg,76.9854743071547
00000845.jpg,104.88187390821876
00000843.jpg,24.928228751376356
00000844.jpg,93.0114229370955
00000846.jpg,40.68771502295027
00000847.jpg,66.56649134307469
00000849.jpg,160.03458783443992
00000848.jpg,34.299667202769164
00000850.jpg,145.89499515723602
00000852.jpg,224.535481848704
00000851.jpg,79.8861108124022
00000854.jpg,126.18607279131756
00000853.jpg,115.0360788085202
00000856.jpg,154.8634094613645
00000857.jpg,12.238068958480401
00000855.jpg,59.111385143062655
00000858.jpg,258.6935224659675
00000859.jpg,50.96966985593222
00000860.jpg,358.788284849289
00000861.jpg,242.04289365396824
00000863.jpg,252.6346418746329
00000862.jpg,186.80871859866448
00000864.jpg,47.49782492674846
00000865.jpg,154.27878445206449
00000867.jpg,171.69562934976793
00000868.jpg,115.50635030682098
00000866.jpg,27.815702444730945
00000870.jpg,74.16035814459761
00000869.jpg,93.54896724944044
00000872.jpg,84.39352746898132
00000871.jpg,36.576092362030096
00000874.jpg,17.550854954057044
00000875.jpg,155.698779766833
